NROGAR,DESC TIPGAR,MONEDA,M GARANTIA MO,M GARANTIA MN,SEGMENTO,may_1MM
27116,DEPOSITO A PLAZO,USD,5000,16590,Banca Minorista,0
27117,DEPOSITO A PLAZO,USD,0,0,Banca Minorista,0
27118,SUPER DEPOSITO,USD,3003,9963.954,Banca Minorista,0
27119,DEPOSITO A PLAZO,USD,3005,9970.59,Banca Minorista,0
27120,CUENTAS EN GTIA,USD,1000,3318,Banca Minorista,0
27121,CUENTAS EN GTIA,PEN,10000,10000,Banca Minorista,0
27122,FONDO MUTUO,PEN,6000,6000,Banca Minorista,0
27123,SUPER DEPOSITO,USD,1201.2,3985.5816,Banca Minorista,0
27124,CUENTAS EN GTIA,PEN,2160,2160,Banca Minorista,0
27125,SUPER DEPOSITO,PEN,29788.29,29788.29,Banca Minorista,0
27126,DEPOSITO A PLAZO,PEN,500000,500000,Banca Minorista,0
27127,DEPOSITO A PLAZO,PEN,10001,10001,Banca Minorista,0
27128,FONDO MUTUO,PEN,2399,2399,Banca Minorista,0
27129,FONDO MUTUO,PEN,840,840,Banca Minorista,0
27130,CUENTAS EN GTIA,USD,9510,31554.18,Banca Minorista,0
27131,FONDO MUTUO,PEN,3000,3000,Banca Minorista,0
27132,CUENTAS EN GTIA,USD,4700,15594.6,Banca Minorista,0
27133,FONDO MUTUO,USD,24999,82946.682,Banca Minorista,0
27134,CUENTAS EN GTIA,PEN,2000,2000,Banca Minorista,0
27135,FONDO MUTUO,PEN,13200,13200,Banca Minorista,0
27136,FONDO MUTUO,PEN,1200,1200,Banca Minorista,0
27137,FONDO MUTUO,PEN,14400,14400,Banca Minorista,0
27138,DEPOSITO A PLAZO,PEN,17410.6,17410.6,Banca Minorista,0
27139,CUENTAS EN GTIA,USD,1136,3769.248,Banca Minorista,0
27140,DEPOSITO A PLAZO,USD,0,0,Banca Minorista,0
27141,CUENTAS EN GTIA,PEN,1200,1200,Banca Minorista,0
27142,SUPER DEPOSITO,USD,2502.5,8303.295,Banca Minorista,0
27143,FONDO MUTUO,USD,300000,995400,Banca Minorista,0
27144,DEPOSITO A PLAZO,PEN,5000,5000,Banca Minorista,0
27145,CUENTAS EN GTIA,USD,12000,39816,Banca Minorista,0
27146,SUPER DEPOSITO,USD,5000,16590,Banca Minorista,0
27147,CUENTAS EN GTIA,USD,2000,6636,Banca Minorista,0
27148,SUPER DEPOSITO,USD,500.5,1660.659,Banca Minorista,0
27149,FONDO MUTUO,USD,1498,4970.364,Banca Minorista,0
27150,FONDO MUTUO,PEN,770,770,Banca Minorista,0
27151,CUENTAS EN GTIA,PEN,2400,2400,Banca Minorista,0
27152,DEPOSITO A PLAZO,PEN,15000,15000,Banca Minorista,0
27153,FONDO MUTUO,PEN,1200,1200,Banca Minorista,0
27154,DEPOSITO A PLAZO,PEN,15000,15000,Banca Minorista,0
27155,DEPOSITO A PLAZO,PEN,0,0,Banca Minorista,0
27156,FONDO MUTUO,PEN,990,990,Banca Minorista,0
27157,DEPOSITO A PLAZO,PEN,9388,9388,Banca Minorista,0
27158,DEPOSITO A PLAZO,USD,30000,99540,Banca Minorista,0
27159,DEPOSITO A PLAZO,USD,25000,82950,Banca Minorista,0
27160,CUENTAS EN GTIA,PEN,600,600,Banca Minorista,0
27161,FONDO MUTUO,PEN,2400,2400,Banca Minorista,0
27162,FONDO MUTUO,PEN,6000,6000,Banca Minorista,0
27163,SUPER DEPOSITO,USD,2002,6642.636,Banca Minorista,0
27164,FONDO MUTUO,USD,4980,16523.64,Banca Minorista,0
27165,CUENTAS EN GTIA,PEN,6000,6000,Banca Minorista,0
27166,DEPOSITO A PLAZO,USD,10075.42,33430.24356,Banca Minorista,0
27167,DEPOSITO A PLAZO,PEN,8400,8400,Banca Minorista,0
27168,DEPOSITO A PLAZO,PEN,25000,25000,Banca Minorista,0
27169,FONDO MUTUO,PEN,17520,17520,Banca Minorista,0
27170,FONDO MUTUO,PEN,2562,2562,Banca Minorista,0
27171,FONDO MUTUO,PEN,12095,12095,Banca Minorista,0
27172,CUENTAS EN GTIA,PEN,5768.43,5768.43,Banca Minorista,0
27173,CUENTAS EN GTIA,PEN,8647.7,8647.7,Banca Minorista,0
27174,SUPER DEPOSITO,USD,5000,16590,Banca Minorista,0
27175,CUENTAS EN GTIA,USD,5000,16590,Banca Minorista,0
27176,FONDO MUTUO,USD,3600,11944.8,Banca Minorista,0
27177,FONDO MUTUO,PEN,15000,15000,Banca Minorista,0
27178,FONDO MUTUO,USD,4500,14931,Banca Minorista,0
27179,DEPOSITO A PLAZO,EUR,3500,3500,Banca Minorista,0
27180,CUENTAS EN GTIA,PEN,1200,1200,Banca Minorista,0
27181,FONDO MUTUO,PEN,10000,10000,Banca Minorista,0
27182,FONDO MUTUO,PEN,1200,1200,Banca Minorista,0
27183,FONDO MUTUO,USD,4000,13272,Banca Minorista,0
27184,FONDO MUTUO,PEN,960,960,Banca Minorista,0
27185,DEPOSITO A PLAZO,PEN,14400,14400,Banca Minorista,0
27186,FONDO MUTUO,PEN,16500,16500,Banca Minorista,0
27187,FONDO MUTUO,USD,27500,91245,Banca Minorista,0
27188,DEPOSITO A PLAZO,USD,0,0,Banca Minorista,0
27189,SUPER DEPOSITO,PEN,2000,2000,Banca Minorista,0
27190,DEPOSITO A PLAZO,PEN,610947.47,610947.47,Banca Minorista,0
27191,DEPOSITO A PLAZO,USD,7500,24885,Banca Minorista,0
27192,DEPOSITO A PLAZO,PEN,32529.74,32529.74,Banca Minorista,0
27193,CUENTAS EN GTIA,PEN,10000,10000,Banca Minorista,0
27194,CUENTAS EN GTIA,USD,3600,11944.8,Banca Minorista,0
27195,FONDO MUTUO,PEN,5500,5500,Banca Minorista,0
27196,CUENTAS EN GTIA,USD,7200,23889.6,Banca Minorista,0
27197,FONDO MUTUO,PEN,3300,3300,Banca Minorista,0
27198,CUENTAS EN GTIA,USD,9300,30857.4,Banca Minorista,0
27199,FONDO MUTUO,PEN,1200,1200,Banca Minorista,0
27200,FONDO MUTUO,PEN,14400,14400,Banca Minorista,0
27201,FONDO MUTUO,PEN,14400,14400,Banca Minorista,0
27202,FONDO MUTUO,PEN,840.15,840.15,Banca Minorista,0
27203,DEPOSITO A PLAZO,PEN,12000,12000,Banca Minorista,0
27204,CUENTAS EN GTIA,USD,4240,14068.32,Banca Minorista,0
27205,DEPOSITO A PLAZO,PEN,15000,15000,Banca Minorista,0
27206,FONDO MUTUO,PEN,1200,1200,Banca Minorista,0
27207,DEPOSITO A PLAZO,PEN,74000,74000,Banca Minorista,0
27208,FONDO MUTUO,PEN,42000,42000,Banca Minorista,0
27209,FONDO MUTUO,PEN,16000,16000,Banca Minorista,0
27210,FONDO MUTUO,PEN,960,960,Banca Minorista,0
27211,DEPOSITO A PLAZO,PEN,72000,72000,Banca Minorista,0
27212,FONDO MUTUO,PEN,14400,14400,Banca Minorista,0
27213,FONDO MUTUO,PEN,1250,1250,Banca Minorista,0
27214,DEPOSITO A PLAZO,PEN,4501,4501,Banca Minorista,0
27215,DEPOSITO A PLAZO,PEN,15200,15200,Banca Minorista,0
27216,FONDO MUTUO,USD,20000,66360,Banca Minorista,0
27217,FONDO MUTUO,PEN,12000,12000,Banca Minorista,0
27218,DEPOSITO A PLAZO,PEN,15000,15000,Banca Minorista,0
27219,CUENTAS EN GTIA,USD,6600,21898.8,Banca Minorista,0
27220,SUPER DEPOSITO,PEN,2600,2600,Banca Minorista,0
27221,DEPOSITO A PLAZO,PEN,12000,12000,Banca Minorista,0
27222,FONDO MUTUO,PEN,58823,58823,Banca Minorista,0
27223,DEPOSITO A PLAZO,PEN,0,0,Banca Minorista,0
27224,CUENTAS EN GTIA,PEN,999,999,Banca Minorista,0
27225,FONDO MUTUO,USD,6000,19908,Banca Minorista,0
27226,FONDO MUTUO,PEN,14400,14400,Banca Minorista,0
27227,CUENTAS EN GTIA,PEN,9600,9600,Banca Minorista,0
27228,CUENTAS EN GTIA,USD,8800,29198.4,Banca Minorista,0
27229,DEPOSITO A PLAZO,PEN,50000,50000,Banca Minorista,0
27230,CUENTAS EN GTIA,PEN,1200,1200,Banca Minorista,0
27231,DEPOSITO A PLAZO,PEN,19920,19920,Banca Minorista,0
27232,CUENTAS EN GTIA,USD,5600,18580.8,Banca Minorista,0
27233,CUENTAS EN GTIA,PEN,4000,4000,Banca Minorista,0
27234,FONDO MUTUO,PEN,12000,12000,Banca Minorista,0
27235,FONDO MUTUO,USD,1500,4977,Banca Minorista,0
27236,SUPER DEPOSITO,USD,11114.31,36877.28058,Banca Minorista,0
27237,FONDO MUTUO,PEN,171938.05,171938.05,Banca Minorista,0
27238,FONDO MUTUO,PEN,2875,2875,Banca Minorista,0
27239,DEPOSITO A PLAZO,PEN,15000,15000,Banca Minorista,0
27240,DEPOSITO A PLAZO,PEN,10000,10000,Banca Minorista,0
27241,DEPOSITO A PLAZO,USD,5500,18249,Banca Minorista,0
27242,DEPOSITO A PLAZO,USD,5000,16590,Banca Minorista,0
27243,SUPER DEPOSITO,USD,5000,16590,Banca Minorista,0
27244,DEPOSITO A PLAZO,PEN,6000,6000,Banca Minorista,0
27245,FONDO MUTUO,PEN,8500,8500,Banca Minorista,0
27246,FONDO MUTUO,PEN,6960,6960,Banca Minorista,0
27247,FONDO MUTUO,PEN,6000,6000,Banca Minorista,0
27248,CUENTAS EN GTIA,PEN,5500,5500,Banca Minorista,0
27249,DEPOSITO A PLAZO,USD,25000,82950,Banca Minorista,0
27250,DEPOSITO A PLAZO,PEN,13876,13876,Banca Minorista,0
27251,CUENTAS EN GTIA,PEN,800,800,Banca Minorista,0
27252,FONDO MUTUO,USD,5490,18215.82,Banca Minorista,0
27253,FONDO MUTUO,PEN,1200,1200,Banca Minorista,0
27254,CUENTAS EN GTIA,USD,6800,22562.4,Banca Minorista,0
27255,CUENTAS EN GTIA,USD,370,1227.66,Banca Minorista,0
27256,FONDO MUTUO,PEN,1200,1200,Banca Minorista,0
27257,CUENTAS EN GTIA,PEN,3300,3300,Banca Minorista,0
27258,FONDO MUTUO,PEN,15600,15600,Banca Minorista,0
27259,CUENTAS EN GTIA,USD,19999,66356.682,Banca Minorista,0
27260,CUENTAS EN GTIA,USD,710,2355.78,Banca Minorista,0
27261,FONDO MUTUO,PEN,1800,1800,Banca Minorista,0
27262,CUENTAS EN GTIA,USD,10000,33180,Banca Minorista,0
27263,FONDO MUTUO,USD,14002,46458.636,Banca Minorista,0
27264,FONDO MUTUO,PEN,25148,25148,Banca Minorista,0
27265,FONDO MUTUO,PEN,1200,1200,Banca Minorista,0
27266,CUENTAS EN GTIA,PEN,5000,5000,Banca Minorista,0
27267,CUENTAS EN GTIA,PEN,13452,13452,Banca Minorista,0
27268,FONDO MUTUO,PEN,1000.34,1000.34,Banca Minorista,0
27269,CUENTAS EN GTIA,PEN,2400,2400,Banca Minorista,0
27270,FONDO MUTUO,PEN,9600,9600,Banca Minorista,0
27271,CUENTAS EN GTIA,PEN,1000,1000,Banca Minorista,0
27272,CUENTAS EN GTIA,PEN,1000,1000,Banca Minorista,0
27273,FONDO MUTUO,PEN,1000.13,1000.13,Banca Minorista,0
27274,FONDO MUTUO,PEN,138962,138962,Banca Minorista,0
27275,FONDO MUTUO,PEN,1200,1200,Banca Minorista,0
27276,CUENTAS EN GTIA,PEN,3000,3000,Banca Minorista,0
27277,CUENTAS EN GTIA,PEN,840,840,Banca Minorista,0
27278,CUENTAS EN GTIA,USD,363,1204.434,Banca Minorista,0
27279,FONDO MUTUO,PEN,1200,1200,Banca Minorista,0
27280,CUENTAS EN GTIA,PEN,1200,1200,Banca Minorista,0
27281,FONDO MUTUO,PEN,850,850,Banca Minorista,0
27282,CUENTAS EN GTIA,PEN,960,960,Banca Minorista,0
27283,CUENTAS EN GTIA,PEN,1200,1200,Banca Minorista,0
27284,CUENTAS EN GTIA,PEN,1200,1200,Banca Minorista,0
27285,FONDO MUTUO,PEN,14400,14400,Banca Minorista,0
27286,DEPOSITO A PLAZO,PEN,3000,3000,Banca Minorista,0
27287,FONDO MUTUO,PEN,3840,3840,Banca Minorista,0
27288,FONDO MUTUO,PEN,4800,4800,Banca Minorista,0
27289,CUENTAS EN GTIA,PEN,1200,1200,Banca Minorista,0
27290,CUENTAS EN GTIA,PEN,1200,1200,Banca Minorista,0
27291,FONDO MUTUO,PEN,700,700,Banca Minorista,0
27292,CUENTAS EN GTIA,PEN,1200,1200,Banca Minorista,0
27293,CUENTAS EN GTIA,PEN,960,960,Banca Minorista,0
27294,FONDO MUTUO,PEN,1200,1200,Banca Minorista,0
27295,FONDO MUTUO,PEN,1200,1200,Banca Minorista,0
27296,FONDO MUTUO,USD,1200,3981.6,Banca Minorista,0
27297,FONDO MUTUO,PEN,1000,1000,Banca Minorista,0
27298,CUENTAS EN GTIA,USD,53783.35,178453.1553,Banca Minorista,0
27299,FONDO MUTUO,PEN,34018.19,34018.19,Banca Minorista,0
27300,CUENTAS EN GTIA,USD,82946.7,275217.1506,Banca Minorista,0
27301,CUENTAS EN GTIA,PEN,1200,1200,Banca Minorista,0
27302,CUENTAS EN GTIA,USD,1795,5955.81,Banca Minorista,0
27303,FONDO MUTUO,PEN,15200,15200,Banca Minorista,0
27304,FONDO MUTUO,PEN,840,840,Banca Minorista,0
27305,CUENTAS EN GTIA,USD,1200,3981.6,Banca Minorista,0
27306,FONDO MUTUO,PEN,1200,1200,Banca Minorista,0
27307,CUENTAS EN GTIA,PEN,2400,2400,Banca Minorista,0
27308,CUENTAS EN GTIA,USD,1200,3981.6,Banca Minorista,0
27309,CUENTAS EN GTIA,PEN,10339,10339,Banca Minorista,0
27310,CUENTAS EN GTIA,PEN,10339,10339,Banca Minorista,0
27311,FONDO MUTUO,PEN,1200,1200,Banca Minorista,0
27312,CUENTAS EN GTIA,PEN,1200,1200,Banca Minorista,0
27313,CUENTAS EN GTIA,PEN,1440,1440,Banca Minorista,0
27314,CUENTAS EN GTIA,PEN,19990,19990,Banca Minorista,0
27315,FONDO MUTUO,PEN,1200,1200,Banca Minorista,0
27316,CUENTAS EN GTIA,PEN,1200,1200,Banca Minorista,0
27317,CUENTAS EN GTIA,USD,64795.5,214991.469,Banca Minorista,0
27318,FONDO MUTUO,PEN,3500,3500,Banca Minorista,0
27319,DEPOSITO A PLAZO,PEN,2000.1,2000.1,Banca Minorista,0
27320,CUENTAS EN GTIA,PEN,18000,18000,Banca Minorista,0
27321,CUENTAS EN GTIA,PEN,1200,1200,Banca Minorista,0
27322,CUENTAS EN GTIA,USD,24870,82518.66,Banca Minorista,0
27323,DEPOSITO A PLAZO,PEN,16600,16600,Banca Minorista,0
27324,FONDO MUTUO,USD,1800,5972.4,Banca Minorista,0
27325,CUENTAS EN GTIA,PEN,1200,1200,Banca Minorista,0
27326,CUENTAS EN GTIA,PEN,1200,1200,Banca Minorista,0
27327,FONDO MUTUO,USD,715,2372.37,Banca Minorista,0
27328,FONDO MUTUO,USD,389.99,1293.98682,Banca Minorista,0
27329,CUENTAS EN GTIA,PEN,1200,1200,Banca Minorista,0
27330,DEPOSITO A PLAZO,USD,5500,18249,Banca Minorista,0
27331,FONDO MUTUO,PEN,1200,1200,Banca Minorista,0
27332,FONDO MUTUO,PEN,1200,1200,Banca Minorista,0
27333,FONDO MUTUO,PEN,12000,12000,Banca Minorista,0
27334,CUENTAS EN GTIA,USD,83691.9,277689.7242,Banca Minorista,0
27335,CUENTAS EN GTIA,PEN,1200,1200,Banca Minorista,0
27336,DEPOSITO A PLAZO,PEN,0,0,Banca Minorista,0
27337,DEPOSITO A PLAZO,PEN,30001.5,30001.5,Banca Minorista,0
27338,FONDO MUTUO,PEN,18000,18000,Banca Minorista,0
27339,FONDO MUTUO,PEN,700,700,Banca Minorista,0
27340,FONDO MUTUO,PEN,3600,3600,Banca Minorista,0
27341,CUENTAS EN GTIA,USD,4630,15362.34,Banca Minorista,0
27342,CUENTAS EN GTIA,USD,7000,23226,Banca Minorista,0
27343,CUENTAS EN GTIA,USD,500,1659,Banca Minorista,0
27344,CUENTAS EN GTIA,PEN,1200,1200,Banca Minorista,0
27345,CUENTAS EN GTIA,PEN,1200,1200,Banca Minorista,0
27346,CUENTAS EN GTIA,EUR,320,320,Banca Minorista,0
27347,CUENTAS EN GTIA,PEN,7890,7890,Banca Minorista,0
27348,FONDO MUTUO,PEN,1200,1200,Banca Minorista,0
27349,DEPOSITO A PLAZO,PEN,10000,10000,Banca Minorista,0
27350,FONDO MUTUO,PEN,1980,1980,Banca Minorista,0
27351,CUENTAS EN GTIA,PEN,1200,1200,Banca Minorista,0
27352,FONDO MUTUO,PEN,1200,1200,Banca Minorista,0
27353,CUENTAS EN GTIA,PEN,17825.08,17825.08,Banca Minorista,0
27354,FONDO MUTUO,PEN,14400,14400,Banca Minorista,0
27355,CUENTAS EN GTIA,USD,489,1622.502,Banca Minorista,0
27356,CUENTAS EN GTIA,USD,1000,3318,Banca Minorista,0
27357,DEPOSITO A PLAZO,PEN,100000,100000,Banca Minorista,0
27358,CUENTAS EN GTIA,PEN,959.9,959.9,Banca Minorista,0
27359,CUENTAS EN GTIA,PEN,1200,1200,Banca Minorista,0
27360,FONDO MUTUO,PEN,4800,4800,Banca Minorista,0
27361,FONDO MUTUO,PEN,1200,1200,Banca Minorista,0
27362,CUENTAS EN GTIA,PEN,16353,16353,Banca Minorista,0
27363,CUENTAS EN GTIA,PEN,1140,1140,Banca Minorista,0
27364,FONDO MUTUO,PEN,9960,9960,Banca Minorista,0
27365,FONDO MUTUO,PEN,2400,2400,Banca Minorista,0
27366,CUENTAS EN GTIA,USD,30000,99540,Banca Minorista,0
27367,DEPOSITO A PLAZO,PEN,14400,14400,Banca Minorista,0
27368,DEPOSITO A PLAZO,USD,526.9,1748.2542,Banca Minorista,0
27369,CUENTAS EN GTIA,USD,30000,99540,Banca Minorista,0
27370,CUENTAS EN GTIA,PEN,1000,1000,Banca Minorista,0
27371,FONDO MUTUO,USD,15971.9,52994.7642,Banca Minorista,0
27372,FONDO MUTUO,PEN,1200,1200,Banca Minorista,0
27373,CUENTAS EN GTIA,PEN,381490.9,381490.9,Banca Minorista,0
27374,FONDO MUTUO,PEN,2400,2400,Banca Minorista,0
27375,DEPOSITO A PLAZO,USD,14550,48276.9,Banca Minorista,0
27376,FONDO MUTUO,PEN,3500,3500,Banca Minorista,0
27377,FONDO MUTUO,PEN,1300,1300,Banca Minorista,0
27378,CUENTAS EN GTIA,PEN,16600,16600,Banca Minorista,0
27379,FONDO MUTUO,PEN,1200,1200,Banca Minorista,0
27380,FONDO MUTUO,PEN,1000,1000,Banca Minorista,0
27381,CUENTAS EN GTIA,PEN,1000,1000,Banca Minorista,0
27382,CUENTAS EN GTIA,USD,2100,6967.8,Banca Minorista,0
27383,FONDO MUTUO,USD,247,819.546,Banca Minorista,0
27384,FONDO MUTUO,PEN,1000,1000,Banca Minorista,0
27385,CUENTAS EN GTIA,USD,5000,16590,Banca Minorista,0
27386,CUENTAS EN GTIA,PEN,1000,1000,Banca Minorista,0
27387,DEPOSITO A PLAZO,PEN,6000,6000,Banca Minorista,0
27388,FONDO MUTUO,USD,2000,6636,Banca Minorista,0
27389,CUENTAS EN GTIA,USD,2509,8324.862,Banca Minorista,0
27390,CUENTAS EN GTIA,PEN,5650,5650,Banca Minorista,0
27391,FONDO MUTUO,PEN,2400,2400,Banca Minorista,0
27392,FONDO MUTUO,USD,799,2651.082,Banca Minorista,0
27393,FONDO MUTUO,USD,4000,13272,Banca Minorista,0
27394,FONDO MUTUO,PEN,12000,12000,Banca Minorista,0
27395,FONDO MUTUO,PEN,5500,5500,Banca Minorista,0
27396,FONDO MUTUO,USD,4001,13275.318,Banca Minorista,0
27397,FONDO MUTUO,PEN,700,700,Banca Minorista,0
27398,DEPOSITO A PLAZO,PEN,5500,5500,Banca Minorista,0
27399,FONDO MUTUO,PEN,13200,13200,Banca Minorista,0
27400,FONDO MUTUO,PEN,700,700,Banca Minorista,0
27401,DEPOSITO A PLAZO,PEN,3000,3000,Banca Minorista,0
27402,FONDO MUTUO,PEN,700,700,Banca Minorista,0
27403,DEPOSITO A PLAZO,PEN,11000,11000,Banca Minorista,0
27404,CUENTAS EN GTIA,PEN,300000,300000,Banca Minorista,0
27405,FONDO MUTUO,USD,250,829.5,Banca Minorista,0
27406,FONDO MUTUO,USD,4000,13272,Banca Minorista,0
27407,DEPOSITO A PLAZO,PEN,10000,10000,Banca Minorista,0
27408,DEPOSITO A PLAZO,PEN,3500,3500,Banca Minorista,0
27409,FONDO MUTUO,PEN,900,900,Banca Minorista,0
27410,FONDO MUTUO,PEN,2400,2400,Banca Minorista,0
27411,FONDO MUTUO,PEN,1200,1200,Banca Minorista,0
27412,FONDO MUTUO,USD,2180,7233.24,Banca Minorista,0
27413,FONDO MUTUO,PEN,1200,1200,Banca Minorista,0
27414,FONDO MUTUO,PEN,1200,1200,Banca Minorista,0
27415,DEPOSITO A PLAZO,PEN,2400,2400,Banca Minorista,0
27416,FONDO MUTUO,PEN,3000,3000,Banca Minorista,0
27417,DEPOSITO A PLAZO,PEN,10000,10000,Banca Minorista,0
27418,CUENTAS EN GTIA,USD,5300,17585.4,Banca Minorista,0
27419,CUENTAS EN GTIA,USD,3997,13262.046,Banca Minorista,0
27420,DEPOSITO A PLAZO,PEN,0,0,Banca Minorista,0
27421,CUENTAS EN GTIA,USD,4970,16490.46,Banca Minorista,0
27422,CUENTAS EN GTIA,USD,5000,16590,Banca Minorista,0
27423,DEPOSITO A PLAZO,PEN,0,0,Banca Minorista,0
27424,FONDO MUTUO,PEN,9900,9900,Banca Minorista,0
27425,CUENTAS EN GTIA,PEN,14400,14400,Banca Minorista,0
27426,FONDO MUTUO,PEN,14000,14000,Banca Minorista,0
27427,FONDO MUTUO,USD,3500,11613,Banca Minorista,0
27428,FONDO MUTUO,USD,780,2588.04,Banca Minorista,0
27429,FONDO MUTUO,USD,6920,22960.56,Banca Minorista,0
27430,FONDO MUTUO,PEN,2400,2400,Banca Minorista,0
27431,FONDO MUTUO,PEN,4999.98,4999.98,Banca Minorista,0
27432,FONDO MUTUO,USD,1501,4980.318,Banca Minorista,0
27433,CUENTAS EN GTIA,PEN,1200,1200,Banca Minorista,0
27434,CUENTAS EN GTIA,PEN,1200,1200,Banca Minorista,0
27435,FONDO MUTUO,PEN,2000,2000,Banca Minorista,0
27436,CUENTAS EN GTIA,PEN,1200,1200,Banca Minorista,0
27437,FONDO MUTUO,PEN,3000,3000,Banca Minorista,0
27438,CUENTAS EN GTIA,USD,3385,11231.43,Banca Minorista,0
27439,FONDO MUTUO,USD,5500,18249,Banca Minorista,0
27440,CUENTAS EN GTIA,USD,7231,23992.458,Banca Minorista,0
27441,FONDO MUTUO,USD,4000,13272,Banca Minorista,0
27442,FONDO MUTUO,USD,5520,18315.36,Banca Minorista,0
27443,FONDO MUTUO,PEN,880,880,Banca Minorista,0
27444,FONDO MUTUO,PEN,4400,4400,Banca Minorista,0
27445,FONDO MUTUO,PEN,3000,3000,Banca Minorista,0
27446,CUENTAS EN GTIA,USD,4450,14765.1,Banca Minorista,0
27447,CUENTAS EN GTIA,USD,248,822.864,Banca Minorista,0
27448,CUENTAS EN GTIA,USD,250,829.5,Banca Minorista,0
27449,FONDO MUTUO,PEN,1800,1800,Banca Minorista,0
27450,CUENTAS EN GTIA,USD,29592,98186.256,Banca Minorista,0
27451,FONDO MUTUO,PEN,1100,1100,Banca Minorista,0
27452,CUENTAS EN GTIA,PEN,1100,1100,Banca Minorista,0
27453,CUENTAS EN GTIA,PEN,1200,1200,Banca Minorista,0
27454,DEPOSITO A PLAZO,PEN,1200,1200,Banca Minorista,0
27455,DEPOSITO A PLAZO,PEN,10000,10000,Banca Minorista,0
27456,FONDO MUTUO,PEN,24000,24000,Banca Minorista,0
27457,CUENTAS EN GTIA,PEN,6000,6000,Banca Minorista,0
27458,DEPOSITO A PLAZO,PEN,2000,2000,Banca Minorista,0
27459,DEPOSITO A PLAZO,PEN,3000,3000,Banca Minorista,0
27460,DEPOSITO A PLAZO,PEN,50000,50000,Banca Minorista,0
27461,CUENTAS EN GTIA,PEN,1200,1200,Banca Minorista,0
27462,DEPOSITO A PLAZO,PEN,9600,9600,Banca Minorista,0
27463,CUENTAS EN GTIA,PEN,30000,30000,Banca Minorista,0
27464,CUENTAS EN GTIA,PEN,1100,1100,Banca Minorista,0
27465,CUENTAS EN GTIA,PEN,1800,1800,Banca Minorista,0
27466,DEPOSITO A PLAZO,PEN,0,0,Banca Minorista,0
27467,SUPER DEPOSITO,PEN,1500,1500,Banca Minorista,0
27468,FONDO MUTUO,PEN,82000,82000,Banca Minorista,0
27469,SUPER DEPOSITO,PEN,1201,1201,Banca Minorista,0
27470,DEPOSITO A PLAZO,PEN,100000,100000,Banca Minorista,0
27471,FONDO MUTUO,PEN,3300,3300,Banca Minorista,0
27472,DEPOSITO A PLAZO,PEN,6000,6000,Banca Minorista,0
27473,DEPOSITO A PLAZO,USD,10422,34580.196,Banca Minorista,0
27474,DEPOSITO A PLAZO,PEN,1200,1200,Banca Minorista,0
27475,SUPER DEPOSITO,PEN,1200,1200,Banca Minorista,0
27476,DEPOSITO A PLAZO,PEN,15605,15605,Banca Minorista,0
27477,FONDO MUTUO,PEN,1080,1080,Banca Minorista,0
27478,DEPOSITO A PLAZO,PEN,50000,50000,Banca Minorista,0
27479,DEPOSITO A PLAZO,PEN,1200,1200,Banca Minorista,0
27480,DEPOSITO A PLAZO,PEN,2000,2000,Banca Minorista,0
27481,DEPOSITO A PLAZO,PEN,1200,1200,Banca Minorista,0
27482,SUPER DEPOSITO,PEN,1200.95,1200.95,Banca Minorista,0
27483,SUPER DEPOSITO,PEN,1201,1201,Banca Minorista,0
27484,DEPOSITO A PLAZO,PEN,332500,332500,Banca Minorista,0
27485,FONDO MUTUO,PEN,5500,5500,Banca Minorista,0
27486,FONDO MUTUO,PEN,12000,12000,Banca Minorista,0
27487,SUPER DEPOSITO,PEN,1200,1200,Banca Minorista,0
27488,SUPER DEPOSITO,PEN,3000,3000,Banca Minorista,0
27489,FONDO MUTUO,PEN,1200,1200,Banca Minorista,0
27490,DEPOSITO A PLAZO,PEN,166220,166220,Banca Minorista,0
27491,CUENTAS EN GTIA,PEN,14400,14400,Banca Minorista,0
27492,FONDO MUTUO,PEN,2400,2400,Banca Minorista,0
27493,DEPOSITO A PLAZO,PEN,53900,53900,Banca Minorista,0
27494,SUPER DEPOSITO,PEN,1200,1200,Banca Minorista,0
27495,DEPOSITO A PLAZO,USD,5507,18272.226,Banca Minorista,0
27496,SUPER DEPOSITO,PEN,1200,1200,Banca Minorista,0
27497,FONDO MUTUO,PEN,840,840,Banca Minorista,0
27498,CUENTAS EN GTIA,PEN,990,990,Banca Minorista,0
27499,DEPOSITO A PLAZO,PEN,15000,15000,Banca Minorista,0
27500,FONDO MUTUO,PEN,18000,18000,Banca Minorista,0
27501,DEPOSITO A PLAZO,PEN,16940,16940,Banca Minorista,0
27502,FONDO MUTUO,PEN,1320,1320,Banca Minorista,0
27503,CUENTAS EN GTIA,PEN,6000,6000,Banca Minorista,0
27504,CUENTAS EN GTIA,PEN,14400,14400,Banca Minorista,0
27505,CUENTAS EN GTIA,PEN,4800,4800,Banca Minorista,0
27506,CUENTAS EN GTIA,PEN,6000,6000,Banca Minorista,0
27507,DEPOSITO A PLAZO,PEN,19920,19920,Banca Minorista,0
27508,FONDO MUTUO,PEN,13200,13200,Banca Minorista,0
27509,SUPER DEPOSITO,PEN,10000,10000,Banca Minorista,0
27510,CUENTAS EN GTIA,USD,12000,39816,Banca Minorista,0
27511,CUENTAS EN GTIA,PEN,1200,1200,Banca Minorista,0
27512,CUENTAS EN GTIA,USD,774,2568.132,Banca Minorista,0
